"locus"	"pdbid"	"qstart2"	"qend2"	"sstart2"	"send2"	"strain_type"	"p_value"
"YMR226C"	"3rku@D"	2	263	1	262	"glycerol_high"	"0.0432"
"YDR341C"	"1f7u@A"	1	606	2	607	"glycerol_high"	"0.9947"
"YDR341C"	"1f7v@A"	1	605	2	606	"glycerol_high"	"0.9927"
"YDR341C"	"1bs2@A"	1	603	5	607	"glycerol_high"	"0.9919"
"YDR232W"	"5txr@A"	1	478	70	547	"glycerol_high"	"0.1887"
"YCR083W"	"2oe1@A"	1	106	22	127	"glycerol_high"	"0.1609"
"YCR083W"	"2oe1@B"	1	106	22	127	"glycerol_high"	"0.147"
"YCR083W"	"2oe3@A"	1	106	22	127	"glycerol_high"	"0.1527"
"YCR083W"	"2oe3@B"	1	104	24	127	"glycerol_high"	"0.1441"
"YCR083W"	"2oe0@A"	1	106	22	127	"glycerol_high"	"0.1532"
"YCR083W"	"2oe0@B"	1	106	22	127	"glycerol_high"	"0.1456"
"YDR353W"	"3d8x@A"	1	317	2	318	"glycerol_high"	"NA"
"YDR353W"	"3d8x@B"	1	317	2	318	"glycerol_high"	"NA"
"YDR353W"	"3itj@A"	1	316	2	317	"glycerol_high"	"NA"
"YDR353W"	"3itj@B"	2	318	2	318	"glycerol_high"	"NA"
"YOR251C"	"3utn@X"	1	303	1	303	"glycerol_high"	"0.6501"
"YGR264C"	"2hsn@A"	1	156	1	156	"glycerol_high"	"0.8554"
"YNR016C"	"1w96@C"	1	535	14	548	"glycerol_high"	"0.0242"
"YGL187C"	"1hr8@O"	1	13	7	19	"glycerol_high"	"NA"
"YGL187C"	"1hr8@Q"	1	10	10	19	"glycerol_high"	"NA"
"YFL018C"	"1jeh@A"	1	478	22	499	"glycerol_high"	"0.104"
"YFL018C"	"1jeh@B"	1	478	22	499	"glycerol_high"	"0.101"
"YFL018C"	"1v59@A"	1	478	22	499	"glycerol_high"	"0.1033"
"YFL018C"	"1v59@B"	1	478	22	499	"glycerol_high"	"0.0995"
"YGR209C"	"2fa4@A"	1	101	1	101	"glycerol_high"	"0.8591"
"YGR209C"	"2fa4@B"	1	101	1	101	"glycerol_high"	"0.8979"
"YLL060C"	"3erg@A"	1	200	19	218	"glycerol_high"	"0.7088"
"YLL060C"	"3erg@B"	1	200	19	218	"glycerol_high"	"0.706"
"YLL060C"	"3ibh@A"	1	200	19	218	"glycerol_high"	"0.7127"
"YLL060C"	"3erf@A"	1	200	19	218	"glycerol_high"	"0.7147"
"YGR020C"	"4rnd@B"	1	118	1	118	"glycerol_high"	"NA"
"YGR020C"	"4rnd@D"	1	113	2	114	"glycerol_high"	"NA"
"YLR043C"	"3f3q@A"	8	105	2	99	"glycerol_high"	"0.595"
"YEL051W"	"4rnd@A"	1	175	27	201	"glycerol_high"	"NA"
"YEL051W"	"4rnd@C"	1	163	37	199	"glycerol_high"	"NA"
"YOR332W"	"4dl0@E"	1	223	2	224	"glycerol_high"	"NA"
"YOR332W"	"4dl0@J"	1	223	2	224	"glycerol_high"	"NA"
"YOR332W"	"4efa@E"	1	225	2	226	"glycerol_high"	"NA"
"YPR074C"	"1tkc@A"	1	678	3	680	"glycerol_high"	"0.8825"
"YPR074C"	"1tkc@B"	1	678	3	680	"glycerol_high"	"0.8675"
"YPR074C"	"1tkb@A"	1	678	3	680	"glycerol_high"	"0.8859"
"YPR074C"	"1tkb@B"	1	678	3	680	"glycerol_high"	"0.8697"
"YPR074C"	"1ngs@A"	1	675	3	677	"glycerol_high"	"0.8862"
"YPR074C"	"1ngs@B"	1	675	3	677	"glycerol_high"	"0.8754"
"YPR074C"	"1trk@A"	1	675	3	677	"glycerol_high"	"0.8842"
"YPR074C"	"1trk@B"	1	675	3	677	"glycerol_high"	"0.8793"
"YPR074C"	"1gpu@A"	1	675	3	677	"glycerol_high"	"0.8818"
"YPR074C"	"1gpu@B"	1	675	3	677	"glycerol_high"	"0.8836"
"YPR074C"	"1tka@A"	1	678	3	680	"glycerol_high"	"0.8887"
"YPR074C"	"1tka@B"	1	678	3	680	"glycerol_high"	"0.8831"
"YKR003W"	"4b2z@A"	1	397	36	432	"glycerol_high"	"0.8691"
"YKR003W"	"4b2z@B"	1	398	35	432	"glycerol_high"	"0.8672"
"YKR003W"	"4ph7@A"	1	399	35	433	"glycerol_high"	"0.8793"
"YKR003W"	"4ph7@D"	1	400	36	435	"glycerol_high"	"0.8653"
"YJR063W"	"4c2m@I"	1	123	2	124	"glycerol_high"	"NA"
"YJR063W"	"4c3h@I"	1	124	2	125	"glycerol_high"	"NA"
"YJR063W"	"4c3i@I"	1	124	2	125	"glycerol_high"	"NA"
"YJR063W"	"4c3j@I"	1	124	2	125	"glycerol_high"	"NA"
"YPL059W"	"3gx8@A"	1	107	31	137	"glycerol_high"	"NA"
"YPL231W"	"2wat@A"	1	111	1766	1876	"glycerol_high"	"0.2842"
"YPL231W"	"2wat@B"	1	110	1767	1876	"glycerol_high"	"0.2726"
"YPL231W"	"2wat@C"	1	110	1767	1876	"glycerol_high"	"0.2982"
"YPL231W"	"2wat@D"	1	110	1767	1876	"glycerol_high"	"0.2954"
"YPL231W"	"2wat@E"	1	110	1767	1876	"glycerol_high"	"0.2952"
"YBR252W"	"3f4f@A"	1	127	6	132	"glycerol_high"	"0.9352"
"YBR252W"	"3f4f@B"	1	127	6	132	"glycerol_high"	"0.933"
"YBR252W"	"3f4f@C"	1	126	7	132	"glycerol_high"	"0.9369"
"YBR252W"	"3hhq@C"	1	118	6	123	"glycerol_high"	"0.7744"
"YBR252W"	"3hhq@E"	1	118	6	123	"glycerol_high"	"0.7849"
"YBR252W"	"3hhq@F"	1	116	7	122	"glycerol_high"	"0.798"
"YBR252W"	"3hhq@G"	1	117	7	123	"glycerol_high"	"0.7959"
"YBR252W"	"3hhq@H"	1	116	7	122	"glycerol_high"	"0.7881"
"YBR252W"	"3hhq@J"	1	116	7	122	"glycerol_high"	"0.8058"
"YBR252W"	"3hhq@L"	1	117	6	122	"glycerol_high"	"0.7772"
"YBR252W"	"3hhq@M"	1	118	6	123	"glycerol_high"	"0.817"
"YBR252W"	"3hhq@O"	1	117	7	123	"glycerol_high"	"0.729"
"YBR252W"	"3hhq@R"	1	117	7	123	"glycerol_high"	"0.8018"
"YBR252W"	"3hhq@S"	1	117	6	122	"glycerol_high"	"0.7813"
"YBR252W"	"3hhq@T"	1	118	6	123	"glycerol_high"	"0.7954"
"YBR252W"	"3hhq@U"	1	117	7	123	"glycerol_high"	"0.7301"
"YBR252W"	"3hhq@V"	1	117	7	123	"glycerol_high"	"0.8175"
"YBR252W"	"3hhq@W"	1	119	5	123	"glycerol_high"	"0.7266"
"YBR252W"	"3hhq@X"	1	116	7	122	"glycerol_high"	"0.7274"
"YBR252W"	"3p48@A"	1	117	7	123	"glycerol_high"	"0.7393"
"YBR252W"	"3p48@B"	1	116	7	122	"glycerol_high"	"0.7511"
"YBR252W"	"3p48@C"	1	118	6	123	"glycerol_high"	"0.7527"
"YOL151W"	"4pvd@A"	1	342	1	342	"glycerol_high"	"0.9158"
"YOL151W"	"4pvd@B"	1	342	1	342	"glycerol_high"	"0.9218"
"YOL151W"	"4pvc@A"	1	342	1	342	"glycerol_high"	"0.917"
"YOL151W"	"4pvc@B"	1	342	1	342	"glycerol_high"	"0.9052"
"YPR062W"	"1uaq@A"	1	151	8	158	"glycerol_high"	"0.9894"
"YPR062W"	"1uaq@B"	1	151	8	158	"glycerol_high"	"0.988"
"YPR062W"	"1p6o@A"	1	156	3	158	"glycerol_high"	"0.9825"
"YPR062W"	"1p6o@B"	4	161	1	158	"glycerol_high"	"0.9854"
"YPR062W"	"1rb7@A"	1	152	7	158	"glycerol_high"	"0.9901"
"YPR062W"	"1rb7@B"	1	152	7	158	"glycerol_high"	"0.988"
"YOR210W"	"3m3y@J"	1	65	1	65	"glycerol_high"	"NA"
"YOR210W"	"4bxx@J"	1	65	1	65	"glycerol_high"	"NA"
"YOR210W"	"6bm4@J"	1	65	1	65	"glycerol_high"	"NA"
"YOR210W"	"3s1r@J"	1	65	1	65	"glycerol_high"	"NA"
"YOR210W"	"2nvq@J"	1	65	1	65	"glycerol_high"	"NA"
"YOR210W"	"3s1q@J"	1	65	1	65	"glycerol_high"	"NA"
"YOR210W"	"3rzo@J"	1	65	1	65	"glycerol_high"	"NA"
"YOR210W"	"3po2@J"	1	65	1	65	"glycerol_high"	"NA"
"YOR210W"	"3cqz@J"	1	65	1	65	"glycerol_high"	"NA"
"YOR210W"	"5sva@J"	1	65	1	65	"glycerol_high"	"NA"
"YOR210W"	"4c3i@J"	1	69	1	69	"glycerol_high"	"NA"
"YOR210W"	"4by7@J"	1	65	1	65	"glycerol_high"	"NA"
"YOR210W"	"1k83@J"	1	65	1	65	"glycerol_high"	"NA"
"YOR210W"	"3s17@J"	1	65	1	65	"glycerol_high"	"NA"
"YOR210W"	"3rzd@J"	1	65	1	65	"glycerol_high"	"NA"
"YOR210W"	"3s16@J"	1	65	1	65	"glycerol_high"	"NA"
"YOR210W"	"3po3@J"	1	65	1	65	"glycerol_high"	"NA"
"YOR210W"	"3s15@J"	1	65	1	65	"glycerol_high"	"NA"
"YOR210W"	"4c3h@J"	1	69	1	69	"glycerol_high"	"NA"
"YOR210W"	"3gtl@J"	1	65	1	65	"glycerol_high"	"NA"
"YOR210W"	"1twa@J"	1	64	1	64	"glycerol_high"	"NA"
"YOR210W"	"1i50@J"	1	65	1	65	"glycerol_high"	"NA"
"YOR210W"	"2nvt@J"	1	65	1	65	"glycerol_high"	"NA"
"YOR210W"	"3s14@J"	1	65	1	65	"glycerol_high"	"NA"
"YOR210W"	"3hou@J"	1	65	1	65	"glycerol_high"	"NA"
"YOR210W"	"3hou@V"	1	65	1	65	"glycerol_high"	"NA"
"YOR210W"	"1i6h@J"	1	65	1	65	"glycerol_high"	"NA"
"YOR210W"	"5ot2@J"	1	65	1	65	"glycerol_high"	"NA"
"YOR210W"	"1twg@J"	1	64	1	64	"glycerol_high"	"NA"
"YOR210W"	"3s2d@J"	1	65	1	65	"glycerol_high"	"NA"
"YOR210W"	"6blp@J"	1	65	1	65	"glycerol_high"	"NA"
"YOR210W"	"3s1n@J"	1	65	1	65	"glycerol_high"	"NA"
"YOR210W"	"4y7n@J"	1	65	1	65	"glycerol_high"	"NA"
"YOR210W"	"1twf@J"	1	65	1	65	"glycerol_high"	"NA"
"YOR210W"	"3s2h@J"	1	65	1	65	"glycerol_high"	"NA"
"YOR210W"	"4c3j@J"	1	69	1	69	"glycerol_high"	"NA"
"YOR210W"	"6bqf@J"	1	65	1	65	"glycerol_high"	"NA"
"YOR210W"	"4c2m@J"	1	69	1	69	"glycerol_high"	"NA"
"YOR210W"	"4c2m@Y"	1	69	1	69	"glycerol_high"	"NA"
"YOR210W"	"3s1m@J"	1	65	1	65	"glycerol_high"	"NA"
"YOR210W"	"1twc@J"	1	64	1	64	"glycerol_high"	"NA"
"YOR210W"	"1i3q@J"	1	65	1	65	"glycerol_high"	"NA"
"YOR210W"	"3j1n@J"	1	65	1	65	"glycerol_high"	"NA"
"YJR139C"	"1q7g@A"	1	356	2	357	"glycerol_high"	"0.7325"
"YJR139C"	"1q7g@B"	1	356	2	357	"glycerol_high"	"0.8149"
"YJR139C"	"1tve@A"	1	358	2	359	"glycerol_high"	"0.8606"
"YJR139C"	"1tve@B"	1	358	2	359	"glycerol_high"	"0.853"
"YJR139C"	"1ebf@A"	1	356	2	357	"glycerol_high"	"0.7623"
"YJR139C"	"1ebf@B"	1	356	2	357	"glycerol_high"	"0.8438"
"YJR139C"	"1ebu@A"	1	356	2	357	"glycerol_high"	"0.8247"
"YJR139C"	"1ebu@B"	1	356	2	357	"glycerol_high"	"0.6342"
"YJR139C"	"1ebu@C"	1	356	2	357	"glycerol_high"	"0.8316"
"YJR139C"	"1ebu@D"	1	356	2	357	"glycerol_high"	"0.8249"
"YEL038W"	"2g80@A"	1	224	3	226	"glycerol_high"	"0.8511"
"YEL038W"	"2g80@B"	1	223	4	226	"glycerol_high"	"0.8583"
"YEL038W"	"2g80@C"	1	223	4	226	"glycerol_high"	"0.855"
"YGR155W"	"6c2q@A"	1	332	4	335	"glycerol_high"	"0.7132"
"YGR155W"	"6c2z@A"	1	332	4	335	"glycerol_high"	"0.7135"
"YGR155W"	"6c4p@A"	1	331	5	335	"glycerol_high"	"0.704"
"YGR155W"	"6c2h@A"	1	332	4	335	"glycerol_high"	"0.7144"
"YJR048W"	"5t8w@A"	2	104	3	105	"glycerol_high"	"NA"
"YJR048W"	"5t8w@B"	2	104	3	105	"glycerol_high"	"NA"
"YJR048W"	"5ncv@A"	1	100	6	105	"glycerol_high"	"NA"
"YJR048W"	"5ncv@B"	1	100	6	105	"glycerol_high"	"NA"
"YJR048W"	"3tyi@A"	1	104	2	105	"glycerol_high"	"NA"
"YJR048W"	"3tyi@B"	1	104	2	105	"glycerol_high"	"NA"
"YJR048W"	"4p4q@B"	1	99	7	105	"glycerol_high"	"NA"
"YJR048W"	"4p4q@D"	1	99	7	105	"glycerol_high"	"NA"
"YJR048W"	"5cib@B"	1	108	2	109	"glycerol_high"	"NA"
"YJR048W"	"5cib@D"	1	108	2	109	"glycerol_high"	"NA"
"YJR048W"	"5cic@B"	1	104	2	105	"glycerol_high"	"NA"
"YJR048W"	"5cic@D"	1	104	2	105	"glycerol_high"	"NA"
"YJR048W"	"5lyc@A"	1	103	3	105	"glycerol_high"	"NA"
"YJR048W"	"5lyc@B"	2	104	3	105	"glycerol_high"	"NA"
"YJR048W"	"1u74@B"	1	103	2	104	"glycerol_high"	"NA"
"YJR048W"	"1u74@D"	1	103	2	104	"glycerol_high"	"NA"
"YJR048W"	"2pcc@B"	1	104	2	105	"glycerol_high"	"NA"
"YJR048W"	"2pcc@D"	1	104	2	105	"glycerol_high"	"NA"
"YJR048W"	"5cig@B"	1	104	2	105	"glycerol_high"	"NA"
"YJR048W"	"5cig@D"	1	104	2	105	"glycerol_high"	"NA"
"YJR048W"	"2bcn@B"	1	103	2	104	"glycerol_high"	"NA"
"YJR048W"	"5cie@B"	1	108	2	109	"glycerol_high"	"NA"
"YJR048W"	"5cie@D"	1	108	2	109	"glycerol_high"	"NA"
"YJR048W"	"5lft@A"	2	104	3	105	"glycerol_high"	"NA"
"YJR048W"	"5cid@B"	1	108	2	109	"glycerol_high"	"NA"
"YJR048W"	"5cid@D"	1	108	2	109	"glycerol_high"	"NA"
"YJR048W"	"5kpf@A"	2	104	3	105	"glycerol_high"	"NA"
"YJR048W"	"5kpf@B"	2	104	3	105	"glycerol_high"	"NA"
"YJR048W"	"5cih@B"	1	103	7	109	"glycerol_high"	"NA"
"YJR048W"	"5cih@D"	1	103	7	109	"glycerol_high"	"NA"
"YJR048W"	"5cif@B"	1	99	7	105	"glycerol_high"	"NA"
"YJR048W"	"5cif@D"	1	99	7	105	"glycerol_high"	"NA"
"YGR192C"	"3pym@A"	1	330	1	330	"glycerol_high"	"0.749"
"YGR192C"	"3pym@B"	1	329	2	330	"glycerol_high"	"0.7499"
"YGR192C"	"4iq8@A"	1	329	2	330	"glycerol_high"	"0.7393"
"YEL024W"	"4pd4@E"	1	185	31	215	"glycerol_high"	"NA"
"YEL024W"	"2ibz@E"	1	182	31	212	"glycerol_high"	"NA"
"YEL024W"	"1kyo@E"	1	185	31	215	"glycerol_high"	"NA"
"YEL024W"	"1kyo@P"	1	185	31	215	"glycerol_high"	"NA"
"YEL024W"	"1p84@E"	1	182	31	212	"glycerol_high"	"NA"
"YEL024W"	"3cx5@E"	1	182	31	212	"glycerol_high"	"NA"
"YEL024W"	"3cx5@P"	1	182	31	212	"glycerol_high"	"NA"
"YEL024W"	"1kb9@E"	1	182	31	212	"glycerol_high"	"NA"
"YEL024W"	"1ezv@E"	1	182	31	212	"glycerol_high"	"NA"
"YEL024W"	"3cxh@E"	1	182	31	212	"glycerol_high"	"NA"
"YEL024W"	"3cxh@P"	1	182	31	212	"glycerol_high"	"NA"
"YLR109W"	"4owy@B"	1	170	3	172	"glycerol_high"	"0.0619"
"YLR109W"	"4owy@D"	1	170	3	172	"glycerol_high"	"0.0525"
"YLR109W"	"4dsr@A"	1	174	3	176	"glycerol_high"	"0.0547"
"YLR109W"	"4dsr@B"	1	174	3	176	"glycerol_high"	"0.0543"
"YLR109W"	"4dsr@C"	1	174	3	176	"glycerol_high"	"0.0507"
"YLR109W"	"4dsr@D"	1	174	3	176	"glycerol_high"	"0.0592"
"YLR109W"	"4h86@A"	12	183	1	172	"glycerol_high"	"0.0581"
"YLR109W"	"4dsq@A"	1	170	3	172	"glycerol_high"	"0.0547"
"YLR109W"	"4dsq@B"	1	170	3	172	"glycerol_high"	"0.0518"
"YLR109W"	"4dsq@C"	1	170	3	172	"glycerol_high"	"0.058"
"YLR109W"	"4dsq@D"	1	170	3	172	"glycerol_high"	"0.0513"
"YMR096W"	"3o07@A"	1	259	16	274	"glycerol_high"	"0.4715"
"YMR096W"	"3o07@B"	1	256	16	271	"glycerol_high"	"0.4835"
"YMR096W"	"3o07@C"	1	259	16	274	"glycerol_high"	"0.4593"
"YMR096W"	"3o06@A"	1	258	16	273	"glycerol_high"	"0.3577"
"YMR096W"	"3o06@B"	1	258	16	273	"glycerol_high"	"0.4572"
"YMR096W"	"3o06@C"	1	258	16	273	"glycerol_high"	"0.4437"
"YMR096W"	"3fem@A"	1	281	3	283	"glycerol_high"	"0.5034"
"YMR096W"	"3fem@B"	1	281	3	283	"glycerol_high"	"0.5093"
"YMR096W"	"3fem@C"	1	281	3	283	"glycerol_high"	"0.5105"
"YMR096W"	"3fem@D"	1	281	3	283	"glycerol_high"	"0.5074"
"YMR096W"	"3fem@E"	1	281	3	283	"glycerol_high"	"0.5078"
"YMR096W"	"3fem@F"	1	281	3	283	"glycerol_high"	"0.5156"
"YMR096W"	"3o05@A"	1	260	15	274	"glycerol_high"	"0.4569"
"YMR096W"	"3o05@B"	1	260	15	274	"glycerol_high"	"0.4505"
"YMR096W"	"3o05@C"	1	260	15	274	"glycerol_high"	"0.4613"
"YOR176W"	"1l8x@A"	1	355	37	391	"glycerol_high"	"0.8756"
"YOR176W"	"1l8x@B"	1	352	38	389	"glycerol_high"	"0.8214"
"YOR176W"	"1lbq@A"	1	354	36	389	"glycerol_high"	"0.7836"
"YOR176W"	"1lbq@B"	1	352	38	389	"glycerol_high"	"0.8288"
"YDL004W"	"3oe7@Z"	1	15	143	157	"glycerol_high"	"NA"
"YDL004W"	"3oee@Z"	1	17	141	157	"glycerol_high"	"NA"
"YDL004W"	"2hld@Z"	1	17	141	157	"glycerol_high"	"NA"
"YDL004W"	"3oeh@Z"	1	17	141	157	"glycerol_high"	"NA"
"YOR065W"	"4pd4@D"	4	248	65	309	"glycerol_high"	"0.0942"
"YOR065W"	"2ibz@D"	4	243	65	304	"glycerol_high"	"NA"
"YOR065W"	"1kyo@D"	4	245	65	306	"glycerol_high"	"NA"
"YOR065W"	"1kyo@O"	4	245	65	306	"glycerol_high"	"NA"
"YOR065W"	"1p84@D"	4	243	65	304	"glycerol_high"	"NA"
"YOR065W"	"3cx5@D"	4	244	65	305	"glycerol_high"	"NA"
"YOR065W"	"3cx5@O"	4	244	65	305	"glycerol_high"	"NA"
"YOR065W"	"1kb9@D"	4	243	65	304	"glycerol_high"	"NA"
"YOR065W"	"1ezv@D"	4	243	65	304	"glycerol_high"	"NA"
"YOR065W"	"3cxh@D"	4	243	65	304	"glycerol_high"	"NA"
"YOR065W"	"3cxh@O"	4	243	65	304	"glycerol_high"	"NA"
"YDL022W"	"4fgw@A"	1	352	33	384	"glycerol_high"	"NA"
"YDL022W"	"4fgw@B"	1	352	33	384	"glycerol_high"	"NA"
"YOL086C"	"4w6z@A"	1	345	2	346	"glycerol_high"	"0.7944"
"YOL086C"	"4w6z@B"	1	345	2	346	"glycerol_high"	"0.8471"
"YOL086C"	"4w6z@C"	1	345	2	346	"glycerol_high"	"0.8144"
"YOL086C"	"4w6z@D"	1	345	2	346	"glycerol_high"	"0.8604"
"YOL086C"	"5env@A"	1	345	2	346	"glycerol_high"	"0.813"
"YOL086C"	"5env@B"	1	345	2	346	"glycerol_high"	"0.8428"
"YGL202W"	"4je5@B"	1	497	2	498	"glycerol_high"	"0.7547"
"YDR270W"	"1fvq@A"	2	64	2	64	"glycerol_high"	"0.4243"
"YDR270W"	"1fvs@A"	2	64	2	64	"glycerol_high"	"0.4493"
"YOR224C"	"1a1d@A"	1	146	1	146	"glycerol_high"	"NA"
"YER042W"	"3pil@A"	2	182	2	182	"glycerol_high"	"0.3327"
"YER042W"	"3pil@B"	1	180	3	182	"glycerol_high"	"0.3399"
"YMR108W"	"5ims@B"	1	564	83	646	"glycerol_high"	"0.8237"
"YMR108W"	"6bd9@B"	1	560	83	642	"glycerol_high"	"0.8312"
"YNR050C"	"2axq@A"	1	443	2	444	"glycerol_high"	"0.3965"
"YGL253W"	"1ig8@A"	1	467	18	484	"glycerol_high"	"0.3565"
"YGL253W"	"5uwt@D"	1	17	19	35	"glycerol_high"	"NA"
"YMR058W"	"1zpu@A"	1	526	22	547	"glycerol_high"	"0.6878"
"YMR058W"	"1zpu@B"	1	526	22	547	"glycerol_high"	"0.6897"
"YMR058W"	"1zpu@C"	1	526	22	547	"glycerol_high"	"0.6847"
"YMR058W"	"1zpu@D"	1	526	22	547	"glycerol_high"	"0.6898"
"YMR058W"	"1zpu@E"	1	526	22	547	"glycerol_high"	"0.6807"
"YMR058W"	"1zpu@F"	1	526	22	547	"glycerol_high"	"0.6751"
"YBL099W"	"3zia@A"	1	481	61	541	"glycerol_high"	"NA"
"YBL099W"	"3zia@C"	1	481	61	541	"glycerol_high"	"NA"
"YBL099W"	"3zia@K"	1	481	61	541	"glycerol_high"	"NA"
"YBL099W"	"3zia@M"	1	481	61	541	"glycerol_high"	"NA"
"YBL099W"	"3oe7@C"	1	484	61	544	"glycerol_high"	"NA"
"YBL099W"	"2hld@C"	1	481	61	541	"glycerol_high"	"NA"
"YBL099W"	"3oeh@C"	1	484	61	544	"glycerol_high"	"NA"
"YMR318C"	"1piw@A"	1	360	1	360	"glycerol_high"	"0.9668"
"YMR318C"	"1piw@B"	1	360	1	360	"glycerol_high"	"0.96"
"YMR318C"	"1q1n@A"	1	360	1	360	"glycerol_high"	"0.9647"
"YMR318C"	"1ps0@A"	1	360	1	360	"glycerol_high"	"0.9629"
"YML022W"	"5vjn@A"	1	174	3	176	"glycerol_high"	"0.2701"
"YGL037C"	"2h0r@A"	1	216	1	216	"glycerol_high"	"0.3673"
"YGL037C"	"2h0r@B"	1	216	1	216	"glycerol_high"	"0.3687"
"YGL037C"	"2h0r@C"	1	216	1	216	"glycerol_high"	"0.3708"
"YGL037C"	"2h0r@D"	1	216	1	216	"glycerol_high"	"0.3758"
"YGL037C"	"2h0r@E"	1	216	1	216	"glycerol_high"	"0.3798"
"YGL037C"	"2h0r@F"	1	216	1	216	"glycerol_high"	"0.3782"
"YGL037C"	"2h0r@G"	1	216	1	216	"glycerol_high"	"0.3747"
"YDR419W"	"5vtp@A"	2	506	1	505	"glycerol_high"	"0.9125"
"YDR419W"	"2wtf@A"	1	505	1	505	"glycerol_high"	"0.9215"
"YDR419W"	"2wtf@B"	1	505	1	505	"glycerol_high"	"0.9241"
"YDR419W"	"2xgq@A"	2	509	1	508	"glycerol_high"	"0.9186"
"YDR419W"	"2xgq@B"	3	510	1	508	"glycerol_high"	"0.9185"
"YDR419W"	"1jih@A"	1	505	1	505	"glycerol_high"	"0.8992"
"YDR419W"	"1jih@B"	1	505	1	505	"glycerol_high"	"0.913"
"YDR419W"	"2r8k@A"	3	511	1	509	"glycerol_high"	"0.9251"
"YDR419W"	"2r8k@B"	3	511	1	509	"glycerol_high"	"0.9174"
"YDR419W"	"2r8j@A"	3	507	1	505	"glycerol_high"	"0.9092"
"YDR419W"	"2r8j@B"	1	505	1	505	"glycerol_high"	"0.9197"
"YDR419W"	"2xgp@A"	2	509	1	508	"glycerol_high"	"0.9211"
"YDR419W"	"2xgp@B"	3	510	1	508	"glycerol_high"	"0.9188"
"YKL103C"	"5jge@C"	3	16	1	14	"glycerol_high"	"NA"
"YKL103C"	"5jge@F"	3	16	1	14	"glycerol_high"	"NA"
"YKL080W"	"4efa@C"	1	105	158	262	"glycerol_high"	"NA"
"YKR066C"	"1zby@A"	1	289	71	359	"glycerol_high"	"0.1731"
"YKR066C"	"2b0z@A"	1	292	68	359	"glycerol_high"	"0.1722"
"YKR066C"	"1sbm@A"	1	292	68	359	"glycerol_high"	"0.1681"
"YKR066C"	"1kok@A"	1	292	68	359	"glycerol_high"	"0.1632"
"YKR066C"	"4cvj@A"	2	290	71	359	"glycerol_high"	"0.166"
"YKR066C"	"2ycg@A"	1	291	69	359	"glycerol_high"	"0.1675"
"YKR066C"	"4jb4@A"	1	289	71	359	"glycerol_high"	"0.1777"
"YKR066C"	"4jb4@C"	1	289	71	359	"glycerol_high"	"0.178"
"YKR066C"	"1zbz@A"	1	289	71	359	"glycerol_high"	"0.1693"
"YKR066C"	"4cvi@A"	1	290	70	359	"glycerol_high"	"0.1646"
"YKR066C"	"2xj5@A"	3	291	71	359	"glycerol_high"	"0.1641"
"YKR066C"	"3r98@A"	1	291	69	359	"glycerol_high"	"0.1726"
"YKR066C"	"2b11@A"	1	292	68	359	"glycerol_high"	"0.1808"
"YKR066C"	"2b11@C"	1	292	68	359	"glycerol_high"	"0.1729"
"YKR066C"	"2b10@A"	1	292	68	359	"glycerol_high"	"0.1727"
"YKR066C"	"2b10@C"	1	294	68	361	"glycerol_high"	"0.1776"
"YKR066C"	"1s73@A"	1	292	68	359	"glycerol_high"	"0.1632"
"YKR066C"	"3r99@A"	1	291	69	359	"glycerol_high"	"0.1689"
"YKR066C"	"2xj8@A"	3	291	71	359	"glycerol_high"	"0.1702"
"YKR066C"	"2b12@A"	1	292	68	359	"glycerol_high"	"0.1698"
"YKR066C"	"1z53@A"	1	291	69	359	"glycerol_high"	"0.1691"
"YKR066C"	"4xva@A"	1	291	69	359	"glycerol_high"	"0.1781"
"YKR066C"	"4xva@C"	1	290	70	359	"glycerol_high"	"0.1788"
"YKR066C"	"4xva@E"	1	291	69	359	"glycerol_high"	"0.166"
"YKR066C"	"4xva@G"	1	290	70	359	"glycerol_high"	"0.1687"
"YKR066C"	"1sdq@A"	1	292	68	359	"glycerol_high"	"0.1662"
"YKR066C"	"2cyp@A"	1	291	69	359	"glycerol_high"	"0.1638"
"YML019W"	"3g7y@A"	1	152	32	183	"glycerol_high"	"0.0367"
"YML019W"	"3ga4@A"	1	156	30	185	"glycerol_high"	"0.0391"
"YAL012W"	"1n8p@A"	1	387	2	388	"glycerol_high"	"0.1301"
"YAL012W"	"1n8p@B"	1	387	2	388	"glycerol_high"	"0.1334"
"YAL012W"	"1n8p@C"	1	387	2	388	"glycerol_high"	"0.126"
"YAL012W"	"1n8p@D"	1	387	2	388	"glycerol_high"	"0.1303"
"YLR245C"	"1r5t@A"	1	141	2	142	"glycerol_high"	"0.762"
"YLR245C"	"1r5t@B"	1	139	1	139	"glycerol_high"	"0.7826"
"YLR245C"	"1r5t@C"	1	140	2	141	"glycerol_high"	"0.768"
"YLR245C"	"1r5t@D"	1	133	3	135	"glycerol_high"	"0.8101"
"YBR023C"	"4wjw@P"	1	14	12	25	"glycerol_high"	"NA"
